emp_id,emp_name,dept_id,country,gender,salary,degree,performance,hire_date
339,Peyton Cruz,AI,USA,MALE,159000,BS,4,2024-07-25
340,Lucas Weber,MARKETING,USA,MALE,188000,PHD,10,2022-09-10
341,Alex Sato,SOFTWARE,CANADA,FEMALE,202000,MSIS,3,2024-10-18
342,Zhang Wright,AI,CANADA,MALE,164000,MSIS,10,2024-09-16
343,Zhang Rogers,MARKETING,INDIA,MALE,196000,PHD,7,2023-10-22
344,Emery Cruz,AI,USA,FEMALE,272000,PHD,4,2023-07-15
345,Parker Turner,SOFTWARE,GERMANY,FEMALE,157000,MS,7,2024-11-15
346,Fatima Wright,SOFTWARE,CHINA,MALE,143000,BS,5,2023-12-09
347,Aarav Sharma,SOFTWARE,USA,FEMALE,188000,MSIS,9,2024-09-10
348,Drew Brown,SALES,GERMANY,FEMALE,225000,PHD,1,2024-12-06
349,Hana Allen,SOFTWARE,USA,FEMALE,146000,BS,4,2023-07-01
350,Dana Watanabe,HARDWARE,CANADA,FEMALE,144000,MSIS,1,2023-08-28
351,Yuki Rogers,HARDWARE,INDIA,MALE,184000,MS,10,2023-04-05
352,Sage Rogers,SOFTWARE,USA,MALE,213000,MS,5,2022-04-07
353,Alex Hall,SOFTWARE,USA,FEMALE,278000,PHD,6,2022-04-21
354,Hans Sanchez,AI,GERMANY,MALE,189000,MSIS,8,2023-04-07
355,Skyler Wilson,AI,CANADA,MALE,277000,PHD,5,2024-07-08
356,Taylor Gupta,SALES,INDIA,MALE,255000,PHD,2,2024-02-12
357,Alex Parker,HARDWARE,USA,FEMALE,142000,MSIS,10,2023-06-07
358,Lucas Gomez,HARDWARE,USA,FEMALE,144000,MSIS,3,2023-10-23
359,Chen Green,SALES,CANADA,FEMALE,237000,PHD,2,2023-10-13
360,Wang Suzuki,SOFTWARE,USA,MALE,212000,MS,3,2024-05-01
361,Chris Stewart,HARDWARE,USA,FEMALE,114000,BS,4,2023-11-11
362,Priya Johnson,SOFTWARE,CANADA,FEMALE,152000,BS,9,2024-08-30
363,Taylor Diaz,SOFTWARE,GERMANY,MALE,165000,MSIS,10,2023-05-15
364,Wang Carter,BUSINESS,CANADA,FEMALE,275000,PHD,7,2023-06-10
365,Zhang Weber,SOFTWARE,INDIA,MALE,263000,PHD,6,2024-11-19
366,Zhang Anderson,HARDWARE,USA,FEMALE,134000,BA,4,2023-10-19
367,Alex Martinez,HARDWARE,USA,MALE,167000,BS,9,2024-12-28
368,Dana Suzuki,SOFTWARE,USA,MALE,189000,MSIS,7,2022-08-01
369,Taylor Taylor,HARDWARE,GERMANY,FEMALE,201000,MSIS,3,2022-02-18
370,Arjun Adams,SOFTWARE,USA,MALE,128000,BA,9,2022-05-25
371,Sam Williams,AI,USA,FEMALE,184000,MS,7,2024-06-05
372,Hana Garcia,HARDWARE,USA,FEMALE,172000,MSIS,10,2022-05-10
373,Ananya Taylor,AI,USA,MALE,188000,MS,5,2023-09-10
374,Wei Allen,HARDWARE,CANADA,FEMALE,226000,PHD,7,2022-03-05
375,Parker Sanchez,SALES,GERMANY,MALE,126000,BS,9,2023-08-28
376,Alex Kumar,HARDWARE,CHINA,MALE,173000,MSIS,2,2022-03-27
377,Rowan Tanaka,HARDWARE,USA,MALE,209000,MS,6,2023-03-10
378,Ingrid Miller,BUSINESS,USA,MALE,114000,BS,5,2023-02-02
379,Drew Nguyen,SALES,CANADA,FEMALE,138000,MSIS,2,2023-05-29
380,Kendall Martinez,HARDWARE,USA,FEMALE,218000,PHD,4,2022-07-24
381,Felix Young,HARDWARE,CANADA,MALE,184000,MS,10,2023-09-19
382,Sam Baker,BUSINESS,USA,FEMALE,276000,PHD,3,2022-01-10
383,Cameron Parker,BUSINESS,USA,MALE,179000,MSIS,5,2024-01-07
384,Priya Jackson,SOFTWARE,CANADA,FEMALE,176000,MS,5,2024-09-24
385,Jamie Wilson,HARDWARE,CHINA,MALE,139000,MSIS,5,2022-10-14
386,Lucas Flores,BUSINESS,USA,MALE,266000,PHD,1,2024-04-09
387,Klaus Young,SOFTWARE,CANADA,MALE,172000,MSIS,9,2024-08-24
388,Cameron Becker,SALES,USA,FEMALE,221000,MS,10,2023-08-19
389,Hana Tanaka,AI,USA,MALE,188000,MS,4,2022-12-06
390,Robin Garcia,MARKETING,USA,MALE,161000,MS,10,2022-10-27
391,Logan Garcia,MARKETING,USA,MALE,206000,PHD,5,2024-01-27
392,Shawn Garcia,HARDWARE,GERMANY,MALE,212000,MS,7,2024-08-19
393,Yuki Rivera,AI,USA,MALE,215000,PHD,9,2023-07-15
394,Chen Hall,BUSINESS,USA,MALE,178000,MS,10,2022-06-09
395,Robin Zhang,SALES,USA,FEMALE,205000,PHD,7,2023-12-24
396,Blake Adams,SOFTWARE,USA,FEMALE,185000,PHD,3,2024-06-19
397,Blake Stewart,SALES,CANADA,MALE,170000,MS,3,2023-01-18
398,Wei Chen,SOFTWARE,USA,MALE,163000,MSIS,6,2022-08-21
399,Reese Garcia,SOFTWARE,CANADA,FEMALE,110000,BS,7,2022-02-15
400,Morgan King,HARDWARE,USA,MALE,145000,MSIS,9,2022-03-22
401,Omar Carter,HARDWARE,USA,FEMALE,234000,PHD,7,2022-02-08
402,Blake Green,MARKETING,USA,MALE,142000,BS,8,2024-09-13
403,Jamie King,SOFTWARE,USA,FEMALE,190000,MSIS,3,2024-11-12
404,Chen Li,AI,CANADA,FEMALE,241000,PHD,2,2023-04-16
405,Vikram Jones,HARDWARE,CANADA,FEMALE,242000,PHD,3,2024-09-01
406,Lucas Müller,AI,USA,MALE,145000,BS,10,2022-01-03
407,Logan Chen,MARKETING,CHINA,FEMALE,150000,MS,9,2024-05-28
408,Dakota Thompson,SOFTWARE,USA,FEMALE,214000,MS,10,2022-07-20
409,Ananya Watanabe,HARDWARE,USA,FEMALE,166000,MS,2,2023-08-04
410,Avery Yamamoto,SOFTWARE,CANADA,FEMALE,98000,BS,1,2024-12-06
411,Quinn Gupta,SOFTWARE,USA,MALE,163000,MS,6,2024-04-17
412,Vikram Mitchell,BUSINESS,CHINA,FEMALE,137000,BS,10,2024-01-19
413,Skyler Sanchez,HARDWARE,USA,FEMALE,224000,PHD,9,2024-09-15
414,Yuki Thompson,AI,USA,FEMALE,120000,BS,6,2024-03-26
415,Dana Tanaka,SOFTWARE,USA,MALE,227000,PHD,3,2022-07-25
416,Blake Rogers,AI,USA,FEMALE,261000,PHD,10,2022-04-17
417,Riley Martinez,AI,USA,MALE,263000,PHD,8,2024-06-10
418,Emery Yamamoto,AI,USA,FEMALE,104000,BS,1,2024-02-27
419,Harley Johnson,SOFTWARE,CANADA,FEMALE,176000,MSIS,3,2024-10-09
420,Peyton Jones,HARDWARE,USA,MALE,273000,PHD,9,2023-08-09
421,Klaus Smith,HARDWARE,USA,MALE,182000,MSIS,6,2023-05-05
422,Ingrid Kumar,SOFTWARE,CANADA,MALE,118000,BS,7,2023-12-25
423,Priya Carter,HARDWARE,CANADA,FEMALE,170000,MSIS,2,2022-07-04
424,Shawn Patel,SOFTWARE,USA,FEMALE,215000,MS,4,2023-02-03
425,Zhang Roberts,HARDWARE,USA,MALE,127000,BS,2,2022-05-29
426,Felix Schmidt,SOFTWARE,USA,FEMALE,261000,PHD,5,2023-05-28
427,Lena Wagner,SOFTWARE,USA,FEMALE,188000,MSIS,6,2024-07-28
428,Lena Adams,SOFTWARE,CANADA,MALE,168000,MS,7,2023-03-28
429,Felix Rivera,SOFTWARE,USA,FEMALE,176000,MS,9,2022-01-20
430,Priya Wright,SOFTWARE,GERMANY,MALE,180000,MS,6,2022-06-05
431,Li Nguyen,SOFTWARE,USA,FEMALE,164000,MS,10,2023-07-06
432,Peyton Baker,AI,USA,MALE,268000,PHD,4,2023-04-15
433,Vikram Smith,HARDWARE,CANADA,FEMALE,106000,BS,2,2024-10-05
434,Arjun Mitchell,SOFTWARE,USA,MALE,220000,PHD,6,2024-10-05
435,Emery Green,SOFTWARE,USA,FEMALE,153000,BS,9,2023-07-28
436,Zhang Edwards,SOFTWARE,GERMANY,MALE,128000,BA,8,2022-03-08
437,Felix Yamamoto,AI,GERMANY,FEMALE,258000,PHD,8,2022-09-04
438,Aarav Thomas,AI,USA,FEMALE,147000,MS,4,2024-02-17
439,Reese Campbell,HARDWARE,USA,FEMALE,218000,MS,3,2023-06-23
440,Dakota Hill,SALES,INDIA,FEMALE,217000,PHD,3,2024-10-18
441,Harley Scott,SOFTWARE,CHINA,FEMALE,160000,MSIS,7,2023-07-27
442,Reese Müller,MARKETING,USA,MALE,250000,PHD,2,2023-07-07
443,Alex Wright,SOFTWARE,USA,FEMALE,156000,BS,3,2024-08-26
444,Omar Turner,SOFTWARE,CANADA,FEMALE,230000,MS,9,2024-12-29
445,Emery Thomas,SOFTWARE,USA,FEMALE,193000,MS,10,2022-04-08
446,Harley Parker,SOFTWARE,GERMANY,MALE,129000,BA,8,2022-07-17
447,Jordan Singh,HARDWARE,CANADA,FEMALE,193000,MS,5,2023-12-06
448,Arjun Suzuki,HARDWARE,USA,MALE,203000,MS,10,2023-02-12
449,Li Weber,AI,CHINA,MALE,211000,PHD,6,2024-11-11
450,Hans Cruz,SOFTWARE,USA,MALE,170000,MS,3,2022-12-10
451,Logan Turner,MARKETING,USA,FEMALE,174000,MSIS,2,2022-06-12
452,Sydney Schmidt,SOFTWARE,USA,FEMALE,184000,MSIS,10,2024-03-20
453,Jordan Martin,HARDWARE,INDIA,FEMALE,234000,PHD,8,2024-04-27
454,Blake Kumar,SOFTWARE,CHINA,MALE,201000,MSIS,2,2023-03-08
455,Jordan Kumar,SOFTWARE,USA,MALE,165000,BS,8,2022-04-21
456,Parker Adams,AI,CANADA,MALE,143000,BS,2,2024-03-09
457,Chen King,SOFTWARE,GERMANY,MALE,227000,PHD,3,2022-09-26
458,Shawn Watanabe,AI,CANADA,MALE,101000,BA,6,2024-09-02
459,Aarav Wagner,HARDWARE,USA,FEMALE,143000,MSIS,9,2022-12-29
460,Wei Watanabe,HARDWARE,USA,FEMALE,200000,MS,5,2023-12-13
461,Jamie Young,SOFTWARE,CANADA,MALE,226000,PHD,6,2024-04-24
462,Kendall Liu,SALES,GERMANY,FEMALE,111000,BA,3,2023-12-06
463,Alex Müller,SOFTWARE,USA,MALE,168000,MSIS,8,2023-09-06
464,Peyton Singh,SALES,CHINA,FEMALE,190000,MSIS,9,2024-02-05
465,Logan Rivera,AI,USA,FEMALE,160000,MS,7,2024-02-14
466,Kendall Suzuki,SOFTWARE,USA,MALE,166000,MS,10,2023-07-11
467,Hans Wagner,AI,GERMANY,FEMALE,218000,MS,3,2022-10-07
468,Jordan Young,SOFTWARE,USA,FEMALE,143000,BS,4,2023-10-19
469,Sydney Martin,AI,CANADA,MALE,186000,PHD,2,2023-08-01
470,Li Flores,MARKETING,USA,FEMALE,150000,MSIS,3,2022-01-31
471,Shawn Jones,HARDWARE,USA,FEMALE,212000,MS,8,2024-01-31
472,Sydney Kumar,AI,CANADA,FEMALE,152000,BS,3,2022-04-25
473,Alex Harris,SOFTWARE,CANADA,MALE,146000,MSIS,5,2024-02-21
474,Yuki Thomas,SOFTWARE,GERMANY,MALE,228000,MS,4,2022-03-10
475,Blake Garcia,AI,CHINA,MALE,203000,MS,5,2023-10-24
476,Morgan Flores,SOFTWARE,USA,MALE,144000,BS,4,2024-01-09
477,Sydney Harris,HARDWARE,CANADA,MALE,129000,BS,1,2022-12-09
478,Finley Taylor,HARDWARE,USA,FEMALE,185000,PHD,1,2024-08-31
479,Morgan Collins,HARDWARE,CANADA,MALE,105000,BS,10,2023-11-25
480,Priya Edwards,HARDWARE,USA,MALE,190000,MSIS,3,2024-09-26
481,Omar Thompson,AI,USA,FEMALE,186000,PHD,7,2024-01-04
482,Peyton Scott,SALES,USA,FEMALE,231000,PHD,8,2023-08-27
483,Quinn Weber,HARDWARE,USA,FEMALE,185000,MS,10,2022-11-25
484,Lucas Li,SOFTWARE,USA,FEMALE,236000,PHD,8,2022-01-02
485,Sam Martinez,SOFTWARE,CANADA,FEMALE,269000,PHD,10,2024-01-16
486,Vikram Carter,SALES,USA,FEMALE,147000,BS,9,2022-11-12
487,Ingrid Martinez,SOFTWARE,CHINA,FEMALE,173000,MS,2,2024-12-07
488,Drew Zhang,HARDWARE,USA,MALE,196000,PHD,1,2023-02-18
489,Morgan Stewart,HARDWARE,USA,MALE,139000,BS,7,2024-09-30
490,Riley Becker,SOFTWARE,CANADA,MALE,138000,MSIS,4,2024-10-03
491,Fatima Davis,SOFTWARE,CHINA,MALE,208000,MS,7,2024-01-26
492,Dana Yamamoto,SOFTWARE,USA,FEMALE,208000,MS,5,2022-06-09
493,Peyton Sato,AI,USA,MALE,115000,BS,7,2023-01-24
494,Yuki Jackson,MARKETING,GERMANY,MALE,201000,MSIS,9,2024-04-30
495,Priya Patel,AI,USA,FEMALE,184000,MSIS,7,2022-08-02
496,Priya Diaz,SOFTWARE,CANADA,FEMALE,171000,MSIS,10,2024-06-26
497,Arjun Watanabe,SOFTWARE,USA,FEMALE,199000,MS,6,2023-05-08
498,Harley Weber,SOFTWARE,USA,MALE,192000,MS,5,2024-01-08
499,Chen Thompson,SALES,CANADA,FEMALE,82000,BA,5,2022-02-03
500,Jordan Mitchell,SOFTWARE,INDIA,FEMALE,139000,BA,4,2023-10-07
501,Jamie Stewart,HARDWARE,CANADA,MALE,131000,BS,3,2022-10-11
502,Arjun Flores,SOFTWARE,USA,MALE,156000,BS,2,2024-03-29
503,Ananya Gomez,SOFTWARE,USA,MALE,190000,MSIS,3,2024-09-26
504,Lucas Parker,SALES,INDIA,MALE,239000,PHD,2,2022-04-25
505,Yuki Johnson,MARKETING,GERMANY,FEMALE,226000,PHD,2,2023-04-10
506,Sam Li,SALES,USA,FEMALE,111000,BA,6,2022-11-03
507,Hana Li,SOFTWARE,USA,MALE,147000,BS,7,2024-07-01
508,Riley Liu,BUSINESS,CHINA,MALE,119000,BS,7,2022-10-31
509,Dakota Martin,SOFTWARE,USA,MALE,152000,MSIS,7,2024-10-24
510,Priya Sato,SOFTWARE,USA,MALE,163000,MS,7,2023-02-06
511,Lena Taylor,HARDWARE,INDIA,MALE,117000,BS,7,2023-10-25
512,Sam Edwards,MARKETING,USA,MALE,163000,MSIS,6,2023-01-26
513,Vikram Moore,SOFTWARE,GERMANY,MALE,200000,PHD,6,2024-06-24
514,Quinn Anderson,SOFTWARE,USA,FEMALE,129000,BA,4,2024-02-05
515,Kendall Johnson,AI,CANADA,MALE,207000,PHD,10,2022-10-30
516,Jordan Parker,AI,USA,FEMALE,141000,MSIS,8,2024-08-22
517,Hana Rivera,SOFTWARE,CANADA,MALE,204000,PHD,9,2024-12-07
518,Aarav Sato,SALES,GERMANY,FEMALE,204000,MSIS,1,2024-02-11
519,Morgan Becker,SOFTWARE,USA,MALE,102000,BS,4,2023-07-10
520,Jordan Roberts,BUSINESS,GERMANY,MALE,120000,BA,6,2022-08-09
521,Riley Scott,HARDWARE,USA,FEMALE,125000,BS,2,2023-10-09
522,Reese Sato,HARDWARE,USA,MALE,184000,MS,1,2022-03-23
523,Robin Collins,HARDWARE,CHINA,FEMALE,179000,MS,3,2022-02-07
524,Morgan Hall,SOFTWARE,CANADA,FEMALE,150000,MSIS,9,2023-07-19
525,Logan Young,MARKETING,INDIA,FEMALE,262000,PHD,1,2023-07-28
526,Chen Adams,AI,USA,FEMALE,247000,PHD,2,2024-02-22
527,Harley Watanabe,HARDWARE,USA,FEMALE,109000,BS,5,2023-11-06
528,Cameron Evans,SOFTWARE,GERMANY,MALE,108000,BS,9,2023-02-19
529,Priya Suzuki,AI,USA,MALE,222000,MS,3,2022-11-20
530,Parker Schmidt,HARDWARE,GERMANY,MALE,158000,BS,3,2022-03-02
531,Jordan Campbell,HARDWARE,USA,FEMALE,112000,BS,3,2023-01-14
532,Riley Chen,SOFTWARE,GERMANY,MALE,150000,MSIS,1,2024-01-06
533,Wei Thompson,SOFTWARE,USA,MALE,197000,MS,6,2023-01-12
534,Rowan Green,SOFTWARE,CANADA,MALE,100000,BS,1,2023-07-07
535,Felix Diaz,BUSINESS,USA,MALE,190000,PHD,8,2024-09-30
536,Emery Suzuki,HARDWARE,USA,FEMALE,225000,PHD,1,2024-02-19
537,Chen Suzuki,SOFTWARE,USA,MALE,184000,MS,1,2023-05-19
538,Hana Miller,SOFTWARE,CANADA,FEMALE,188000,PHD,7,2024-11-23
539,Shawn King,SOFTWARE,USA,MALE,179000,MS,5,2023-08-09
540,Shawn Weber,HARDWARE,USA,FEMALE,223000,MS,9,2022-10-19
541,Emery Singh,MARKETING,GERMANY,MALE,141000,MSIS,10,2022-10-05
542,Shawn Taylor,SALES,GERMANY,FEMALE,161000,MS,10,2023-02-18
543,Riley White,BUSINESS,USA,FEMALE,200000,MS,3,2022-09-11
544,Vikram Allen,SOFTWARE,CHINA,FEMALE,139000,MSIS,7,2024-11-13
545,Arjun Young,AI,USA,FEMALE,136000,MSIS,3,2023-11-18
546,Parker Evans,SOFTWARE,CHINA,MALE,201000,PHD,1,2024-05-09
547,Alex Wagner,SALES,CHINA,FEMALE,161000,MS,3,2023-02-20
548,Reese Flores,AI,USA,FEMALE,236000,PHD,1,2024-10-07
549,Reese Mitchell,SOFTWARE,CANADA,FEMALE,183000,MS,10,2022-01-14
550,Quinn Jones,HARDWARE,INDIA,MALE,89000,BA,6,2022-03-17
551,Skyler Allen,SOFTWARE,CANADA,FEMALE,153000,MS,2,2024-05-03
552,Shawn Stewart,SOFTWARE,USA,FEMALE,183000,MSIS,10,2022-12-30
553,Casey Gupta,SOFTWARE,CANADA,MALE,120000,BS,6,2024-02-16
554,Chen Singh,HARDWARE,USA,MALE,157000,MS,5,2023-11-06
555,Dakota Turner,AI,CANADA,MALE,177000,MSIS,2,2024-12-19
556,Vikram Wang,BUSINESS,USA,FEMALE,230000,MS,6,2022-09-23
557,Fatima Roberts,MARKETING,USA,FEMALE,161000,MS,10,2023-04-22
558,Vikram Sharma,HARDWARE,USA,MALE,81000,BA,2,2023-03-01
559,Hans Nguyen,SALES,INDIA,FEMALE,101000,BA,4,2022-01-24
560,Lucas Smith,AI,USA,FEMALE,103000,BS,5,2024-11-03
561,Chris Cruz,SOFTWARE,CANADA,MALE,158000,MSIS,10,2022-03-01
562,Wang Parker,HARDWARE,INDIA,FEMALE,261000,PHD,3,2024-09-13
563,Jordan Hill,SALES,USA,FEMALE,224000,PHD,1,2024-12-03
564,Quinn Mitchell,HARDWARE,GERMANY,FEMALE,269000,PHD,6,2022-05-16
565,Skyler White,HARDWARE,CANADA,MALE,178000,MS,9,2022-12-06
566,Rowan Taylor,HARDWARE,USA,FEMALE,156000,MSIS,1,2023-07-11
567,Chen Gomez,SOFTWARE,GERMANY,FEMALE,220000,PHD,5,2023-03-19
568,Harley Li,AI,CANADA,MALE,155000,BS,4,2022-07-09
569,Chris Chen,SOFTWARE,USA,MALE,271000,PHD,3,2023-01-25
570,Dana Jones,AI,USA,FEMALE,198000,PHD,2,2024-11-23
571,Parker Garcia,AI,USA,FEMALE,219000,MS,2,2022-01-09
572,Lucas Evans,AI,INDIA,MALE,221000,MS,2,2024-12-02
573,Peyton Torres,HARDWARE,USA,MALE,155000,MSIS,4,2023-10-20
574,Sydney Young,HARDWARE,USA,FEMALE,121000,BS,8,2022-08-29
575,Drew Hill,BUSINESS,USA,MALE,99000,BS,10,2024-11-18
576,Blake Wilson,BUSINESS,GERMANY,FEMALE,153000,MSIS,5,2023-05-17
577,Cameron Brown,HARDWARE,CANADA,FEMALE,157000,MSIS,8,2022-04-14
578,Riley Gupta,BUSINESS,GERMANY,FEMALE,189000,PHD,7,2022-04-21
579,Vikram Collins,BUSINESS,USA,FEMALE,141000,BS,10,2024-07-02
580,Hana Becker,MARKETING,CHINA,FEMALE,163000,MS,9,2022-06-10
581,Shawn Evans,HARDWARE,USA,MALE,156000,BS,8,2022-07-19
582,Skyler Parker,SALES,USA,FEMALE,226000,MS,3,2023-06-13
583,Robin Chen,HARDWARE,USA,FEMALE,149000,MS,8,2022-08-20
584,Zhang Jackson,MARKETING,USA,FEMALE,211000,PHD,6,2022-09-18
585,Parker Suzuki,SOFTWARE,GERMANY,FEMALE,260000,PHD,6,2022-05-26
586,Priya Allen,SOFTWARE,CANADA,FEMALE,181000,MS,10,2023-05-15
587,Dakota Cruz,SOFTWARE,USA,FEMALE,175000,MS,10,2024-06-01
588,Avery Becker,AI,USA,MALE,146000,BS,10,2024-09-23
589,Ananya Jackson,SOFTWARE,USA,FEMALE,192000,MSIS,3,2023-09-23
590,Dana Thompson,HARDWARE,USA,FEMALE,200000,MS,1,2022-07-05
591,Kendall Rogers,SOFTWARE,USA,MALE,247000,PHD,8,2024-12-24
592,Arjun Gomez,SOFTWARE,USA,FEMALE,147000,BS,6,2023-09-06
593,Vikram Tanaka,SOFTWARE,USA,FEMALE,199000,MSIS,2,2022-01-17
594,Priya Miller,SOFTWARE,CANADA,FEMALE,266000,PHD,1,2024-01-27
595,Kendall Brown,SOFTWARE,USA,MALE,192000,MSIS,6,2022-08-13
596,Emery Morris,SOFTWARE,USA,MALE,196000,MS,6,2024-02-23
597,Peyton Rogers,SOFTWARE,CANADA,FEMALE,181000,MSIS,8,2022-10-12
598,Alex Wilson,SALES,USA,FEMALE,199000,PHD,3,2022-10-03
599,Riley Thompson,BUSINESS,USA,MALE,162000,BS,7,2022-10-06
600,Vikram Scott,SOFTWARE,INDIA,FEMALE,270000,PHD,10,2024-05-21
601,Robin Green,HARDWARE,USA,FEMALE,192000,MS,8,2024-02-27
602,Fatima Li,SALES,USA,MALE,147000,MS,8,2023-04-30
603,Taylor Chen,SALES,INDIA,FEMALE,192000,MS,6,2022-03-10
604,Omar Sato,HARDWARE,GERMANY,FEMALE,133000,BS,2,2022-10-18
605,Reese Liu,SOFTWARE,USA,FEMALE,153000,MS,10,2022-07-01
606,Vikram Miller,MARKETING,CANADA,MALE,172000,MSIS,10,2023-10-02
607,Wei Parker,BUSINESS,CANADA,FEMALE,134000,MSIS,8,2024-11-15
608,Blake Jones,HARDWARE,USA,FEMALE,228000,MS,5,2023-08-16
609,Aarav King,HARDWARE,USA,FEMALE,174000,MSIS,1,2024-08-27
610,Riley Martin,AI,USA,MALE,154000,MSIS,10,2022-02-25
611,Sydney Hall,SOFTWARE,USA,MALE,211000,PHD,3,2023-07-30
612,Ingrid Weber,AI,USA,MALE,242000,PHD,10,2022-11-06
613,Skyler Sato,AI,CHINA,FEMALE,209000,PHD,4,2024-09-20
614,Li Singh,HARDWARE,INDIA,MALE,153000,MS,3,2022-11-12
615,Arjun Edwards,SOFTWARE,CANADA,FEMALE,130000,BS,3,2023-03-08
616,Blake Becker,SOFTWARE,CANADA,MALE,187000,MSIS,2,2022-04-18
617,Wei Rivera,HARDWARE,USA,FEMALE,186000,MS,9,2023-04-24
618,Sage Turner,HARDWARE,USA,MALE,164000,MSIS,5,2024-07-08
619,Vikram Campbell,SALES,USA,MALE,136000,BS,6,2024-06-03
620,Shawn Nelson,SALES,GERMANY,FEMALE,156000,BS,5,2024-03-12
621,Lena Johnson,SOFTWARE,USA,MALE,203000,MS,3,2023-10-04
622,Jamie Torres,SOFTWARE,CANADA,MALE,86000,BA,2,2024-07-02
623,Ananya Harris,HARDWARE,USA,MALE,86000,BA,10,2023-03-21
624,Jamie Roberts,SOFTWARE,CHINA,MALE,142000,BS,7,2023-01-14
625,Lucas Gupta,BUSINESS,USA,FEMALE,138000,MSIS,8,2023-07-21
626,Chris Davis,SOFTWARE,USA,FEMALE,154000,BS,5,2022-05-08
627,Vikram Kumar,AI,CANADA,FEMALE,209000,PHD,8,2022-05-23
628,Dana Jackson,SOFTWARE,GERMANY,MALE,141000,MSIS,9,2024-06-02
629,Arjun Hall,SOFTWARE,USA,FEMALE,140000,MSIS,2,2022-05-25
630,Felix Parker,HARDWARE,CANADA,FEMALE,110000,BA,1,2022-03-19
631,Dakota Patel,AI,CANADA,FEMALE,170000,MSIS,8,2024-09-06
632,Robin Parker,SALES,GERMANY,MALE,133000,MSIS,8,2022-09-06
633,Wang Cruz,SOFTWARE,USA,FEMALE,199000,MS,2,2024-01-19
634,Skyler Garcia,HARDWARE,CANADA,MALE,257000,PHD,5,2023-02-20
635,Hans Collins,HARDWARE,USA,FEMALE,155000,MSIS,7,2022-08-07
636,Taylor Torres,HARDWARE,USA,FEMALE,144000,BS,4,2022-10-14
637,Casey Watanabe,SOFTWARE,USA,MALE,176000,MSIS,8,2024-03-07
638,Taylor Cruz,SOFTWARE,CHINA,FEMALE,227000,MS,8,2022-02-03
639,Shawn Suzuki,HARDWARE,USA,MALE,207000,MS,7,2022-08-31
640,Li Williams,SOFTWARE,USA,MALE,206000,PHD,2,2022-03-17
641,Hans Miller,SALES,CANADA,FEMALE,243000,PHD,4,2022-09-25
642,Drew White,MARKETING,CANADA,FEMALE,193000,PHD,10,2022-12-16
643,Yuki Patel,SOFTWARE,USA,FEMALE,177000,MSIS,2,2023-02-20
644,Sam Flores,SOFTWARE,USA,FEMALE,147000,BS,9,2022-10-09
645,Quinn Sharma,SOFTWARE,USA,MALE,157000,MSIS,2,2023-07-15
646,Aarav Garcia,HARDWARE,CANADA,MALE,173000,MSIS,8,2023-05-14
647,Lucas Allen,AI,USA,MALE,159000,BS,10,2024-02-10
648,Riley Carter,MARKETING,USA,MALE,192000,PHD,1,2023-01-03
649,Dana Moore,SOFTWARE,USA,FEMALE,190000,MSIS,8,2022-09-17
650,Ananya Scott,AI,CANADA,FEMALE,181000,MS,3,2022-03-19
651,Rowan Smith,SOFTWARE,USA,FEMALE,139000,MSIS,5,2023-12-14
652,Hana Watanabe,SOFTWARE,CANADA,MALE,169000,BS,2,2024-01-12
653,Morgan Torres,HARDWARE,USA,MALE,199000,MS,4,2023-07-21
654,Ingrid Garcia,AI,USA,MALE,250000,PHD,8,2024-10-15
655,Chris Wagner,SOFTWARE,USA,MALE,154000,MSIS,7,2023-05-30
656,Blake Brown,HARDWARE,USA,MALE,102000,BS,9,2022-12-27
657,Aarav Diaz,SOFTWARE,CANADA,FEMALE,152000,MS,4,2024-06-29
658,Lucas White,SALES,USA,FEMALE,147000,BS,6,2023-04-17
659,Sage Green,HARDWARE,USA,FEMALE,115000,BS,7,2023-02-14
660,Dana Wagner,AI,CANADA,MALE,187000,MS,7,2022-10-24
661,Sydney Nguyen,SOFTWARE,CANADA,MALE,157000,MS,4,2024-01-05
662,Cameron White,HARDWARE,CANADA,FEMALE,148000,BS,1,2023-07-29
663,Kendall Allen,AI,USA,FEMALE,160000,MS,6,2023-03-27
664,Rowan Yamamoto,SOFTWARE,USA,MALE,173000,MSIS,4,2022-06-27
665,Sydney Johnson,SOFTWARE,GERMANY,FEMALE,205000,PHD,8,2024-08-05
666,Aarav Green,HARDWARE,USA,FEMALE,208000,PHD,6,2024-06-08
667,Taylor Liu,AI,USA,MALE,270000,PHD,7,2022-04-01
668,Li Nelson,AI,USA,MALE,179000,MS,2,2024-07-15
669,Cameron Collins,HARDWARE,CANADA,MALE,134000,MSIS,7,2023-03-23
670,Ingrid Evans,SALES,CHINA,FEMALE,170000,BS,1,2024-09-09
671,Shawn Becker,SOFTWARE,USA,MALE,195000,MSIS,10,2022-02-19
672,Fatima Smith,SOFTWARE,CANADA,MALE,223000,PHD,6,2024-08-08
673,Kendall Gupta,SALES,CANADA,MALE,204000,MS,9,2022-03-08
674,Lena Anderson,HARDWARE,CANADA,FEMALE,177000,MSIS,10,2023-03-01
675,Avery Rogers,SOFTWARE,CANADA,FEMALE,189000,PHD,6,2022-04-16
676,Klaus Martinez,SOFTWARE,GERMANY,FEMALE,149000,MS,6,2022-12-25
677,Klaus Chen,SALES,USA,MALE,122000,BS,9,2022-08-21
