emp_id,emp_name,dept_id,country,gender,salary,degree,performance,hire_date
338,Charles Lester,SOFTWARE,USA,MALE,119000,BS,10,2023-07-25
339,Scott Thomas,AI,USA,MALE,124000,BS,4,2024-03-25
340,David Thompson,MARKETING,USA,MALE,165000,MS,7,2023-12-27
341,Allison Smith,SOFTWARE,CANADA,MALE,135000,BS,6,2024-12-21
342,Cynthia Morris,AI,CANADA,MALE,218000,PHD,10,2025-10-05
343,Anthony Harmon,MARKETING,INDIA,MALE,182000,MS,3,2023-07-04
344,Nichole Alvarez,AI,USA,MALE,94000,BA,10,2025-12-14
345,Kayla Rodriguez,SOFTWARE,GERMANY,MALE,115000,BS,6,2024-11-28
346,Theresa Williams,SOFTWARE,CHINA,MALE,127000,MS,6,2023-10-30
347,Sharon Boyd,SOFTWARE,USA,FEMALE,134000,MS,3,2023-05-29
348,Victor Brown,SALES,GERMANY,FEMALE,102000,BS,7,2024-09-10
349,James Parks,SOFTWARE,USA,FEMALE,145000,BS,3,2024-10-11
350,Theodore Jones Jr.,HARDWARE,CANADA,FEMALE,124000,BA,9,2024-04-02
351,Ana Hill,HARDWARE,INDIA,FEMALE,168000,MS,3,2024-08-26
352,Kimberly Nguyen,SOFTWARE,USA,FEMALE,124000,BA,1,2023-03-08
353,Kerry Chavez DDS,SOFTWARE,USA,MALE,119000,BA,6,2023-08-02
354,Michael Farrell,AI,GERMANY,MALE,242000,PHD,3,2024-05-02
355,Patricia Le,AI,CANADA,MALE,111000,BS,6,2024-11-18
356,Jesse Perez,SALES,INDIA,MALE,116000,BS,5,2023-05-19
357,Jesse Perry,HARDWARE,USA,MALE,90000,BS,2,2025-03-01
358,Jeffery Ortega,HARDWARE,USA,FEMALE,111000,BS,7,2025-10-06
359,Christian Leblanc,SALES,CANADA,FEMALE,204000,MSIS,6,2023-07-27
360,Ronald Davis,SOFTWARE,USA,MALE,218000,MSIS,10,2023-11-30
361,Parker Cain,HARDWARE,USA,MALE,127000,BS,1,2024-10-14
362,Laurie Hoffman,SOFTWARE,CANADA,FEMALE,99000,BS,2,2023-12-15
363,Bryan Gomez,SOFTWARE,GERMANY,MALE,144000,MSIS,3,2024-11-23
364,Nicole Parrish,BUSINESS,CANADA,MALE,181000,MS,10,2025-06-02
365,Tracy Burke,SOFTWARE,INDIA,FEMALE,277000,PHD,3,2023-11-18
366,Kenneth Lewis,HARDWARE,USA,MALE,93000,BA,6,2025-04-18
367,Courtney Rodriguez,HARDWARE,USA,FEMALE,153000,MS,9,2024-09-01
368,Holly Farmer,SOFTWARE,USA,FEMALE,140000,BS,1,2023-11-11
369,Renee Bruce,HARDWARE,GERMANY,MALE,107000,BA,1,2024-08-26
370,Sabrina Austin,SOFTWARE,USA,MALE,196000,MSIS,10,2023-07-18
371,Allison Hickman,AI,USA,FEMALE,120000,BA,3,2023-06-17
372,Debra White,HARDWARE,USA,FEMALE,129000,BS,2,2025-08-22
373,Ellen Morgan,AI,USA,FEMALE,101000,BS,5,2024-01-14
374,Sergio Knight,HARDWARE,CANADA,MALE,137000,BS,7,2025-07-01
375,Charles Schultz,SALES,GERMANY,FEMALE,109000,BA,8,2024-04-08
376,Paul Lewis,HARDWARE,CHINA,MALE,142000,MSIS,10,2023-07-18
377,Glen Wood,HARDWARE,USA,FEMALE,114000,BA,6,2024-04-10
378,Paula Bradley,BUSINESS,USA,FEMALE,186000,MS,7,2025-08-30
379,Anthony Moore,SALES,CANADA,FEMALE,180000,MS,4,2023-06-11
380,Megan Nelson,HARDWARE,USA,MALE,154000,BS,1,2023-09-04
381,Karla Ramos,HARDWARE,CANADA,MALE,222000,PHD,8,2024-03-09
382,Paul Wilson,BUSINESS,USA,FEMALE,140000,MSIS,3,2023-06-10
383,Douglas Gregory,BUSINESS,USA,MALE,225000,PHD,7,2024-06-12
384,Mr. Andrew Foster,SOFTWARE,CANADA,FEMALE,101000,BS,2,2025-03-24
385,Aimee Turner,HARDWARE,CHINA,FEMALE,186000,MS,5,2023-01-26
386,Chad Scott,BUSINESS,USA,FEMALE,210000,MSIS,10,2023-08-19
387,Adam Burgess,SOFTWARE,CANADA,MALE,102000,BS,3,2023-07-26
388,James Padilla,SALES,USA,FEMALE,179000,MSIS,9,2024-06-24
389,Sandra Drake,AI,USA,MALE,150000,BS,8,2023-12-19
390,Scott Williams,MARKETING,USA,MALE,141000,BS,3,2025-03-21
391,Thomas Atkins,MARKETING,USA,MALE,223000,MSIS,6,2023-04-11
392,Laura Mckinney,HARDWARE,GERMANY,MALE,167000,MS,5,2024-11-22
393,Brian Smith,AI,USA,FEMALE,174000,MSIS,5,2025-10-03
394,Robert Montgomery,BUSINESS,USA,MALE,164000,MSIS,2,2024-09-07
395,Tamara Davis,SALES,USA,FEMALE,241000,PHD,8,2025-05-03
396,Dana Chapman,SOFTWARE,USA,FEMALE,144000,MS,2,2024-03-08
397,Jennifer Collins,SALES,CANADA,FEMALE,197000,MSIS,7,2023-04-26
398,Gary Jackson,SOFTWARE,USA,FEMALE,128000,MS,3,2025-11-03
399,Ashley Hicks,SOFTWARE,CANADA,MALE,93000,BS,9,2024-01-30
400,Hannah Luna,HARDWARE,USA,MALE,142000,MSIS,4,2023-03-09
401,Robin Young,HARDWARE,USA,FEMALE,115000,BS,6,2025-01-24
402,Craig Morrison,MARKETING,USA,MALE,185000,MSIS,9,2023-03-04
403,Mary Thompson,SOFTWARE,USA,MALE,147000,BS,8,2025-08-29
404,Kathleen Webster,AI,CANADA,MALE,164000,MS,6,2024-06-13
405,Joann Glass,HARDWARE,CANADA,MALE,156000,MS,2,2025-03-02
406,Madison Weber,AI,USA,MALE,129000,BA,10,2024-03-29
407,Lori Hernandez,MARKETING,CHINA,FEMALE,154000,MS,4,2025-11-17
408,Jeremy Turner,SOFTWARE,USA,MALE,110000,BA,1,2023-12-21
409,Anthony Romero,HARDWARE,USA,FEMALE,148000,MS,1,2024-09-17
410,Jesse Brown,SOFTWARE,CANADA,FEMALE,174000,MS,5,2024-12-15
411,Angela Lin,SOFTWARE,USA,FEMALE,149000,BS,4,2025-12-02
412,Lisa Hunter,BUSINESS,CHINA,MALE,209000,MSIS,7,2023-01-16
413,Julian Conner,HARDWARE,USA,FEMALE,191000,MS,6,2024-09-03
414,Joanna Pacheco,AI,USA,FEMALE,128000,MS,8,2024-07-20
415,Erica Alvarez,SOFTWARE,USA,FEMALE,153000,MS,5,2024-01-21
416,Antonio Garcia,AI,USA,FEMALE,83000,BA,4,2024-10-16
417,Gwendolyn Klein,AI,USA,FEMALE,203000,MS,1,2024-08-28
418,Carrie Wright,AI,USA,FEMALE,141000,BS,7,2023-03-14
419,Jeffrey Mills,SOFTWARE,CANADA,FEMALE,144000,MS,10,2024-03-31
420,Jake Campbell,HARDWARE,USA,FEMALE,205000,MS,8,2025-11-04
421,George Harper,HARDWARE,USA,FEMALE,113000,BS,3,2023-07-19
422,Maria Jones,SOFTWARE,CANADA,FEMALE,113000,BS,5,2023-07-02
423,Michael Mitchell,HARDWARE,CANADA,FEMALE,129000,BS,4,2024-11-09
424,Mary Escobar,SOFTWARE,USA,FEMALE,127000,BS,10,2023-08-30
425,Felicia Aguilar,HARDWARE,USA,FEMALE,99000,BS,10,2024-02-03
426,Gregory Ponce,SOFTWARE,USA,FEMALE,187000,MS,7,2025-04-26
427,Jenna Larson,SOFTWARE,USA,MALE,88000,BA,3,2024-12-02
428,Emily Bennett,SOFTWARE,CANADA,MALE,148000,BS,10,2024-10-09
429,Robin Santiago,SOFTWARE,USA,FEMALE,145000,MSIS,3,2024-11-12
430,Nancy Jennings,SOFTWARE,GERMANY,MALE,160000,MS,3,2023-01-10
431,Maria Henderson,SOFTWARE,USA,MALE,111000,BS,4,2025-09-29
432,Jack White,AI,USA,FEMALE,151000,MSIS,2,2025-05-29
433,Travis Tucker,HARDWARE,CANADA,MALE,139000,BS,8,2023-03-19
434,Chad Jones,SOFTWARE,USA,FEMALE,121000,MS,6,2025-12-23
435,Ashley Wise,SOFTWARE,USA,MALE,120000,BA,1,2024-04-08
436,Sophia Johnson,SOFTWARE,GERMANY,MALE,159000,MS,6,2023-07-30
437,Ralph Anderson,AI,GERMANY,MALE,129000,BS,10,2023-05-14
438,Christopher Guerra,AI,USA,FEMALE,172000,MSIS,5,2025-12-01
439,Rhonda Martin,HARDWARE,USA,MALE,175000,MS,6,2024-12-02
440,Jason Rhodes,SALES,INDIA,MALE,245000,PHD,8,2023-12-04
441,Jeremy Mitchell,SOFTWARE,CHINA,MALE,202000,PHD,7,2024-04-04
442,Joann Ferguson,MARKETING,USA,MALE,147000,MS,3,2025-10-30
443,Robert Harrison,SOFTWARE,USA,MALE,125000,BA,6,2025-02-07
444,Holly Valentine,SOFTWARE,CANADA,MALE,203000,MSIS,5,2023-04-09
445,Mrs. Diane Reyes,SOFTWARE,USA,MALE,126000,MS,1,2025-05-03
446,Tracy Montoya,SOFTWARE,GERMANY,FEMALE,122000,BS,2,2023-11-10
447,Brenda Wright,HARDWARE,CANADA,FEMALE,128000,BS,1,2023-07-26
448,Shelly Spencer,HARDWARE,USA,MALE,199000,MS,5,2025-05-07
449,Ryan Rosales,AI,CHINA,MALE,200000,MSIS,2,2024-08-01
450,Phillip Nelson,SOFTWARE,USA,MALE,111000,BA,2,2024-02-14
451,Brittany Kim,MARKETING,USA,FEMALE,160000,MSIS,9,2025-04-19
452,Courtney Hayes,SOFTWARE,USA,MALE,153000,BS,1,2025-09-11
453,Alexander Brown,HARDWARE,INDIA,MALE,91000,BS,1,2023-08-15
454,Cynthia Vang,SOFTWARE,CHINA,MALE,154000,MSIS,8,2025-11-13
455,Alfred Galvan,SOFTWARE,USA,MALE,96000,BA,2,2025-07-24
456,Marie Moody,AI,CANADA,FEMALE,233000,PHD,5,2023-04-13
457,Dustin Gallegos,SOFTWARE,GERMANY,FEMALE,82000,BA,3,2025-01-07
458,Brenda Thornton,AI,CANADA,MALE,189000,MSIS,6,2023-07-14
459,Aaron Miller,HARDWARE,USA,MALE,136000,MSIS,1,2023-12-16
460,Ruben Dunn,HARDWARE,USA,MALE,124000,BS,8,2025-02-02
461,Kelsey Rodriguez,SOFTWARE,CANADA,FEMALE,149000,MSIS,3,2025-03-30
462,Eric Williams,SALES,GERMANY,FEMALE,249000,PHD,5,2025-05-13
463,Riley Bryant,SOFTWARE,USA,MALE,134000,MS,3,2023-05-01
464,Taylor Carlson,SALES,CHINA,FEMALE,213000,PHD,3,2025-09-15
465,Jose Allen,AI,USA,FEMALE,158000,MSIS,8,2025-01-04
466,Jeffrey Mendez,SOFTWARE,USA,FEMALE,181000,MS,3,2023-08-20
467,Jason Beck,AI,GERMANY,MALE,140000,MSIS,8,2024-06-19
468,William Jones,SOFTWARE,USA,MALE,187000,MS,1,2024-11-23
469,Katie Mcneil,AI,CANADA,FEMALE,132000,MS,10,2024-05-24
470,Jeanette Harrison,MARKETING,USA,MALE,109000,BS,7,2023-01-24
471,Veronica King,HARDWARE,USA,FEMALE,184000,MS,3,2025-10-12
472,Richard Cooper,AI,CANADA,FEMALE,197000,MSIS,2,2024-05-08
473,Lori Ingram,SOFTWARE,CANADA,MALE,96000,BS,5,2025-02-14
474,Evelyn Williams,SOFTWARE,GERMANY,FEMALE,100000,BS,4,2025-06-28
475,Robin Thompson,AI,CHINA,FEMALE,146000,MSIS,8,2025-07-04
476,Julie Dominguez,SOFTWARE,USA,MALE,92000,BS,8,2025-04-06
477,Robin Brown,HARDWARE,CANADA,MALE,90000,BS,9,2024-09-15
478,Judith Carter,HARDWARE,USA,FEMALE,161000,MSIS,9,2024-11-29
479,Curtis Williams,HARDWARE,CANADA,FEMALE,118000,BS,1,2024-11-10
480,Kaylee Hays,HARDWARE,USA,FEMALE,196000,MS,10,2025-01-14
481,Dawn Mullins,AI,USA,MALE,132000,MS,2,2023-01-05
482,Howard Norman,SALES,USA,MALE,137000,BS,5,2023-04-04
483,Evelyn Martinez,HARDWARE,USA,FEMALE,152000,MSIS,8,2023-08-08
484,Steve Paul,SOFTWARE,USA,MALE,114000,BS,4,2025-03-15
485,Jasmine Beltran,SOFTWARE,CANADA,MALE,133000,BS,4,2025-04-28
486,Jonathan Glass MD,SALES,USA,FEMALE,87000,BA,10,2025-07-25
487,Monica Miller,SOFTWARE,CHINA,FEMALE,137000,MS,9,2023-01-09
488,Samantha Gardner,HARDWARE,USA,FEMALE,190000,MS,1,2025-09-16
489,Bobby Guerrero,HARDWARE,USA,MALE,274000,PHD,3,2023-09-20
490,Lance Simmons,SOFTWARE,CANADA,FEMALE,118000,BA,10,2025-10-29
491,Heather Williams,SOFTWARE,CHINA,MALE,212000,MSIS,7,2024-07-14
492,Heather Bolton,SOFTWARE,USA,FEMALE,127000,BS,6,2023-10-01
493,William Gould,AI,USA,FEMALE,124000,BA,10,2024-10-04
494,Mark Cox,MARKETING,GERMANY,MALE,200000,MS,9,2024-02-16
495,Meghan Cisneros,AI,USA,MALE,134000,BS,5,2023-12-31
496,Lawrence Harrington,SOFTWARE,CANADA,FEMALE,134000,MS,6,2025-09-10
497,Austin Osborne,SOFTWARE,USA,FEMALE,188000,MS,7,2025-05-15
498,James Bradley,SOFTWARE,USA,MALE,148000,MSIS,9,2025-02-19
499,Meghan Rush,SALES,CANADA,FEMALE,92000,BA,1,2023-11-26
500,Phillip Berry,SOFTWARE,INDIA,MALE,218000,PHD,5,2024-08-27
501,Jennifer Banks,HARDWARE,CANADA,FEMALE,94000,BS,9,2025-07-15
502,Brian Fitzgerald,SOFTWARE,USA,FEMALE,94000,BA,9,2024-05-01
503,Mr. Justin Green III,SOFTWARE,USA,MALE,205000,MS,5,2025-02-20
504,Zachary Mitchell,SALES,INDIA,MALE,96000,BS,6,2024-05-29
505,Katherine Martinez,MARKETING,GERMANY,FEMALE,118000,BS,8,2024-02-07
506,Jodi Roach,SALES,USA,FEMALE,172000,MSIS,4,2023-12-30
507,Brandon Fleming,SOFTWARE,USA,MALE,223000,PHD,2,2025-11-18
508,Emma Reed,BUSINESS,CHINA,FEMALE,107000,BA,1,2024-06-25
509,Joshua Vance,SOFTWARE,USA,MALE,96000,BA,10,2024-11-07
510,Michelle Ho,SOFTWARE,USA,MALE,95000,BS,3,2024-10-22
511,Rebecca Hicks,HARDWARE,INDIA,FEMALE,204000,MS,10,2025-10-01
512,Curtis Taylor,MARKETING,USA,MALE,180000,MSIS,9,2024-10-12
513,Allison Spencer,SOFTWARE,GERMANY,MALE,186000,MS,3,2025-10-31
514,Robert Arnold,SOFTWARE,USA,FEMALE,114000,BA,9,2023-07-08
515,Angelica Parker,AI,CANADA,FEMALE,132000,BS,4,2025-01-08
516,Dr. Kelly Hammond DVM,AI,USA,MALE,150000,BS,10,2023-08-23
517,William Day,SOFTWARE,CANADA,MALE,150000,MS,8,2023-03-23
518,Michael Cooper,SALES,GERMANY,MALE,168000,MS,6,2025-03-01
519,Penny Bowman,SOFTWARE,USA,FEMALE,93000,BS,5,2025-11-19
520,Vincent Reynolds,BUSINESS,GERMANY,MALE,197000,MSIS,8,2024-08-30
521,Amy Martinez,HARDWARE,USA,MALE,176000,MSIS,4,2023-07-16
522,Christopher Morris,HARDWARE,USA,MALE,114000,BA,9,2023-05-15
523,Hannah Everett,HARDWARE,CHINA,MALE,144000,BS,4,2024-02-26
524,Sarah King,SOFTWARE,CANADA,MALE,202000,MS,7,2023-11-11
525,Krista Martinez,MARKETING,INDIA,MALE,82000,BA,6,2023-05-31
526,Joseph Shaw,AI,USA,MALE,115000,BA,5,2024-04-11
527,Todd Moore,HARDWARE,USA,FEMALE,184000,MSIS,7,2025-04-08
528,Michelle Jacobs,SOFTWARE,GERMANY,MALE,139000,BS,1,2025-12-31
529,Kristy Bryan,AI,USA,MALE,84000,BA,10,2023-05-29
530,Angel May,HARDWARE,GERMANY,FEMALE,103000,BS,9,2024-09-09
531,Marilyn Wang,HARDWARE,USA,FEMALE,176000,MS,5,2025-03-20
532,Mark Jimenez,SOFTWARE,GERMANY,MALE,195000,MSIS,1,2025-12-28
533,Donna Frye,SOFTWARE,USA,MALE,127000,BS,7,2024-09-02
534,Dr. Michael Evans,SOFTWARE,CANADA,MALE,121000,MS,6,2023-09-10
535,Anthony Gonzales,BUSINESS,USA,FEMALE,118000,BA,10,2023-06-24
536,Mr. Lawrence Edwards,HARDWARE,USA,FEMALE,117000,BS,6,2025-11-15
537,Morgan Valencia,SOFTWARE,USA,FEMALE,94000,BA,3,2024-02-02
538,Bianca Wood,SOFTWARE,CANADA,FEMALE,83000,BA,10,2023-05-30
539,Emma Owens,SOFTWARE,USA,MALE,122000,BS,2,2024-02-09
540,David Davis,HARDWARE,USA,FEMALE,162000,MS,8,2023-09-20
541,James Gilbert,MARKETING,GERMANY,FEMALE,132000,MS,4,2023-05-23
542,Sean Moore,SALES,GERMANY,FEMALE,197000,MSIS,6,2024-11-03
543,Kenneth Edwards,BUSINESS,USA,MALE,194000,MS,5,2025-01-16
544,Kathleen Robertson,SOFTWARE,CHINA,MALE,156000,MSIS,7,2024-10-03
545,Mr. Alexander Landry MD,AI,USA,FEMALE,145000,BS,4,2025-01-06
546,Cindy Gomez,SOFTWARE,CHINA,FEMALE,110000,BA,6,2025-07-01
547,Johnny Khan,SALES,CHINA,MALE,152000,BS,5,2023-12-26
548,Julie Herrera,AI,USA,MALE,155000,MS,2,2024-02-07
549,Jessica Khan,SOFTWARE,CANADA,MALE,99000,BS,2,2025-11-04
550,Pamela Diaz,HARDWARE,INDIA,FEMALE,194000,MS,10,2024-03-11
551,Kelly Lee,SOFTWARE,CANADA,FEMALE,168000,MSIS,9,2023-11-01
552,Angel Gordon,SOFTWARE,USA,MALE,127000,BS,4,2025-08-09
553,Diana Hays,SOFTWARE,CANADA,FEMALE,170000,MS,2,2025-10-25
554,Barbara Hester,HARDWARE,USA,MALE,119000,BA,4,2025-11-18
555,Robert Morgan,AI,CANADA,MALE,91000,BA,3,2025-09-17
556,Nicole Gonzalez,BUSINESS,USA,FEMALE,228000,PHD,1,2024-04-19
557,Kathryn Williams,MARKETING,USA,MALE,94000,BA,6,2024-02-28
558,Gary Wells,HARDWARE,USA,FEMALE,169000,MS,6,2025-07-20
559,Larry Robertson,SALES,INDIA,FEMALE,218000,MSIS,1,2023-07-31
560,Louis Martin,AI,USA,FEMALE,201000,MS,9,2024-06-23
561,Nancy Evans MD,SOFTWARE,CANADA,FEMALE,142000,MS,10,2025-02-14
562,Kim Erickson,HARDWARE,INDIA,FEMALE,122000,BS,2,2024-04-01
563,Robert Richardson,SALES,USA,FEMALE,164000,MS,6,2025-09-14
564,Veronica Silva,HARDWARE,GERMANY,MALE,199000,MSIS,1,2025-06-19
565,Molly Watts,HARDWARE,CANADA,FEMALE,112000,BA,2,2024-03-09
566,John Coffey,HARDWARE,USA,MALE,103000,BA,3,2024-04-16
567,Paula Lane,SOFTWARE,GERMANY,FEMALE,104000,BS,6,2025-09-07
568,Lauren Jackson,AI,CANADA,FEMALE,110000,BS,10,2023-02-15
569,Lisa Randall,SOFTWARE,USA,MALE,110000,BS,3,2025-11-15
570,Michael Johnson,AI,USA,MALE,89000,BA,10,2023-12-07
571,Ashley Smith,AI,USA,MALE,141000,BS,3,2024-08-03
572,Christian Vaughn,AI,INDIA,FEMALE,257000,PHD,4,2025-09-13
573,Reginald Knapp,HARDWARE,USA,MALE,118000,BA,7,2024-01-08
574,Nancy Brown,HARDWARE,USA,MALE,153000,MS,9,2024-12-02
575,Daniel Nguyen,BUSINESS,USA,MALE,275000,PHD,10,2024-04-15
576,Kelly Edwards,BUSINESS,GERMANY,MALE,103000,BS,3,2024-02-19
577,Thomas Peterson,HARDWARE,CANADA,MALE,173000,MS,9,2023-07-17
578,Raymond Le,BUSINESS,GERMANY,MALE,118000,BA,10,2025-12-24
579,Melissa Bishop,BUSINESS,USA,FEMALE,131000,MS,2,2023-09-24
580,David Grant,MARKETING,CHINA,FEMALE,135000,MSIS,9,2025-12-05
581,William Evans,HARDWARE,USA,MALE,144000,BS,1,2025-09-14
582,Daniel Bush,SALES,USA,MALE,179000,MSIS,7,2025-05-21
583,Gregory Peck,HARDWARE,USA,MALE,129000,BA,8,2023-06-21
584,Denise Martinez,MARKETING,USA,FEMALE,142000,BS,9,2024-01-23
585,Jamie Baird,SOFTWARE,GERMANY,MALE,116000,BA,1,2025-11-30
586,Tina Ballard,SOFTWARE,CANADA,FEMALE,124000,BA,4,2025-04-17
587,Dwayne Klein,SOFTWARE,USA,FEMALE,144000,BS,3,2024-06-19
588,Jeremy Scott,AI,USA,FEMALE,207000,MSIS,7,2024-07-18
589,Dale Ryan,SOFTWARE,USA,FEMALE,226000,PHD,7,2025-09-15
590,Melissa Taylor,HARDWARE,USA,FEMALE,115000,BA,9,2024-06-03
591,Laurie Sanchez,SOFTWARE,USA,FEMALE,244000,PHD,10,2023-10-10
592,Kiara Little,SOFTWARE,USA,FEMALE,164000,MSIS,2,2023-11-28
593,Jason Love,SOFTWARE,USA,FEMALE,105000,BA,9,2023-04-17
594,Randy Smith,SOFTWARE,CANADA,MALE,85000,BA,1,2025-08-23
595,Tanya Russell,SOFTWARE,USA,MALE,211000,PHD,7,2024-06-22
596,Sherry Woods,SOFTWARE,USA,FEMALE,94000,BS,2,2025-03-31
597,Victor Morris,SOFTWARE,CANADA,MALE,156000,MS,9,2023-12-25
598,Susan Davis,SALES,USA,MALE,121000,MS,8,2025-11-27
599,Kimberly Sharp,BUSINESS,USA,MALE,155000,BS,1,2023-12-14
600,Susan Thompson,SOFTWARE,INDIA,MALE,150000,MS,6,2023-11-19
601,Casey Gillespie,HARDWARE,USA,FEMALE,129000,BA,5,2024-12-24
602,Jennifer Simpson DVM,SALES,USA,MALE,195000,MS,7,2025-11-26
603,Tammy Mcdowell,SALES,INDIA,FEMALE,85000,BA,2,2024-12-13
604,Keith Rodriguez,HARDWARE,GERMANY,MALE,118000,BS,5,2025-07-20
605,Mrs. Virginia Daniels,SOFTWARE,USA,FEMALE,200000,PHD,10,2023-12-25
606,Todd Rosales MD,MARKETING,CANADA,FEMALE,99000,BS,2,2024-11-27
607,Brian Martin,BUSINESS,CANADA,FEMALE,232000,PHD,9,2025-06-25
608,David Lopez,HARDWARE,USA,MALE,261000,PHD,10,2024-11-26
609,Rachel Bradley,HARDWARE,USA,MALE,258000,PHD,8,2025-09-14
610,Casey Chase,AI,USA,MALE,104000,BA,2,2024-04-15
611,Samantha Robertson,SOFTWARE,USA,MALE,180000,MSIS,7,2024-06-23
612,Michael Lopez,AI,USA,FEMALE,141000,BS,2,2023-06-05
613,Franklin Wright,AI,CHINA,FEMALE,180000,MS,3,2024-12-25
614,David Molina,HARDWARE,INDIA,MALE,124000,BS,10,2024-01-25
615,Elizabeth Sharp,SOFTWARE,CANADA,MALE,120000,BS,4,2024-06-27
616,Matthew Schwartz,SOFTWARE,CANADA,FEMALE,121000,BS,4,2023-11-16
617,Bryan Parker,HARDWARE,USA,FEMALE,145000,MSIS,2,2023-01-14
618,Jonathan Jacobson,HARDWARE,USA,FEMALE,140000,MSIS,9,2025-01-30
619,Emily Wilson,SALES,USA,FEMALE,193000,MS,8,2025-10-02
620,Elizabeth Mendez,SALES,GERMANY,FEMALE,97000,BA,9,2024-03-30
621,Casey Hernandez,SOFTWARE,USA,FEMALE,141000,MSIS,3,2025-09-06
622,Lisa Perry,SOFTWARE,CANADA,FEMALE,264000,PHD,1,2025-03-17
623,Kaitlin Medina,HARDWARE,USA,MALE,193000,MSIS,3,2025-11-27
624,Colleen Wright,SOFTWARE,CHINA,MALE,91000,BS,1,2025-02-16
625,Shelley Miller,BUSINESS,USA,FEMALE,166000,MS,6,2024-01-19
626,Michael Miller,SOFTWARE,USA,FEMALE,154000,MS,4,2024-12-03
627,Amy Kelley,AI,CANADA,MALE,144000,BS,8,2025-05-08
628,Laura Hernandez,SOFTWARE,GERMANY,FEMALE,166000,MS,6,2024-07-26
629,Joseph Wilson,SOFTWARE,USA,MALE,106000,BS,10,2023-07-24
630,Kevin Davis,HARDWARE,CANADA,FEMALE,191000,MS,4,2025-02-19
631,Rhonda Chavez,AI,CANADA,MALE,110000,BA,3,2023-12-28
632,Joyce Brown,SALES,GERMANY,FEMALE,130000,BS,3,2024-09-06
633,Robert Cummings,SOFTWARE,USA,FEMALE,96000,BS,10,2023-07-22
634,Robert Reese,HARDWARE,CANADA,FEMALE,147000,MS,1,2025-09-02
635,Amber Cooper,HARDWARE,USA,FEMALE,192000,MSIS,2,2024-06-16
636,Zachary Michael,HARDWARE,USA,FEMALE,122000,BS,9,2023-02-10
637,Timothy Johnson,SOFTWARE,USA,MALE,115000,BS,6,2024-08-05
638,Randy Cannon,SOFTWARE,CHINA,FEMALE,152000,BS,9,2023-06-10
639,Maria Fisher,HARDWARE,USA,MALE,149000,BS,5,2023-12-10
640,Janet Kane DVM,SOFTWARE,USA,FEMALE,173000,MS,6,2023-05-27
641,Michael Stanley,SALES,CANADA,FEMALE,94000,BA,6,2024-10-10
642,Martha Bailey,MARKETING,CANADA,FEMALE,197000,MS,5,2024-07-09
643,Joshua Rice,SOFTWARE,USA,FEMALE,210000,MSIS,6,2025-04-27
644,Courtney Smith,SOFTWARE,USA,MALE,88000,BA,1,2024-05-30
645,Edwin Nunez,SOFTWARE,USA,MALE,226000,PHD,2,2025-03-24
646,Kim Morrow,HARDWARE,CANADA,MALE,110000,BA,2,2023-02-23
647,Gregory Hill,AI,USA,MALE,145000,MSIS,9,2024-06-21
648,Molly Rodriguez,MARKETING,USA,FEMALE,203000,MS,2,2024-09-25
649,Jennifer Miranda,SOFTWARE,USA,MALE,146000,BS,5,2023-09-26
650,Alexis Harris,AI,CANADA,MALE,123000,MS,3,2024-12-31
651,Andrew Harper,SOFTWARE,USA,FEMALE,195000,MSIS,6,2024-07-11
652,Amber Yang,SOFTWARE,CANADA,MALE,189000,MS,3,2025-07-24
653,David Robinson,HARDWARE,USA,FEMALE,175000,MS,10,2024-12-12
654,Amy Gordon,AI,USA,FEMALE,101000,BS,4,2024-09-22
655,Robert Dennis,SOFTWARE,USA,FEMALE,109000,BS,5,2023-01-22
656,Kyle Chambers,HARDWARE,USA,FEMALE,102000,BA,3,2025-08-18
657,Eric Thomas,SOFTWARE,CANADA,FEMALE,181000,MS,8,2023-01-19
658,Connie Turner,SALES,USA,MALE,211000,MSIS,5,2023-01-15
659,Travis Hobbs,HARDWARE,USA,FEMALE,172000,MS,4,2025-03-19
660,Lori Simmons,AI,CANADA,MALE,138000,BS,7,2024-06-22
661,William David DDS,SOFTWARE,CANADA,FEMALE,113000,BA,4,2024-08-06
662,Emma Butler,HARDWARE,CANADA,FEMALE,154000,MS,9,2024-01-21
663,James Webster,AI,USA,FEMALE,152000,MSIS,3,2023-08-15
664,Samuel Turner,SOFTWARE,USA,FEMALE,177000,MS,10,2025-10-04
665,Renee Melendez,SOFTWARE,GERMANY,MALE,89000,BA,1,2025-12-31
666,Tracy Grant,HARDWARE,USA,FEMALE,98000,BA,2,2023-09-14
667,David Harris,AI,USA,MALE,149000,MS,1,2023-11-05
668,Tammy Boone,AI,USA,FEMALE,101000,BA,4,2024-09-30
669,Nathaniel Lee,HARDWARE,CANADA,FEMALE,182000,MSIS,8,2023-03-06
670,Michael Morrison,SALES,CHINA,FEMALE,97000,BS,3,2025-03-14
671,Chelsea Gill,SOFTWARE,USA,MALE,91000,BA,8,2024-05-27
672,Kristin Mendoza,SOFTWARE,CANADA,MALE,150000,MSIS,1,2025-02-27
673,Felicia Krueger,SALES,CANADA,MALE,166000,MSIS,8,2024-02-12
674,Timothy Hayden,HARDWARE,CANADA,FEMALE,116000,BS,2,2025-03-07
675,Zachary Mendoza,SOFTWARE,CANADA,MALE,161000,MS,5,2023-03-28
